-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 11/21/2025 in LST
Location: latitude  11.5662   longitude 104.882 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 9.54 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS              MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR
2013,7,15,31.63,24.29,27.43,83.58,3.89,244.9,100.52,10.52
2013,7,16,29.75,24.16,26.38,86.06,3.8,256.8,100.61,10.54
2013,7,17,28.98,23.93,26.06,87.21,3.65,270.0,100.56,13.41
2013,7,18,29.97,23.74,26.63,86.06,3.12,257.7,100.41,7.11
2013,7,19,27.85,23.36,25.52,90.61,4.74,235.2,100.48,23.97
2013,7,20,29.17,23.21,25.67,87.19,4.02,250.3,100.55,1.19
2013,7,21,30.02,23.46,26.34,85.24,4.37,241.1,100.39,3.17
2013,7,22,28.7,24.0,25.96,89.19,3.81,242.9,100.39,3.18
2013,7,23,27.82,23.72,25.5,91.2,4.57,217.9,100.5,4.01
2013,7,24,30.64,23.56,26.62,85.42,4.79,221.7,100.69,6.14
2013,7,25,31.02,23.58,27.0,85.93,3.81,233.2,100.65,7.11
2013,7,26,31.05,24.01,27.27,86.11,3.68,240.5,100.62,0.43
2013,7,27,30.67,24.13,27.13,86.51,2.98,248.2,100.69,0.09
2013,7,28,30.57,24.15,27.08,86.44,2.97,241.4,100.66,1.69
2013,7,29,29.65,24.12,26.51,85.97,3.21,236.7,100.72,7.7
2013,7,30,30.62,23.86,27.06,84.95,3.4,243.3,100.56,0.8
2013,7,31,29.37,23.96,26.22,89.63,3.89,239.0,100.48,10.0
2013,8,1,28.35,24.0,25.94,89.9,3.6,234.8,100.4,8.24
2013,8,2,28.52,23.91,25.99,90.32,4.04,230.6,100.47,1.11
2013,8,3,28.71,23.86,25.93,89.38,4.31,206.3,100.68,1.61
2013,8,4,30.51,23.9,26.93,84.42,2.89,208.1,100.84,0.58
2013,8,5,31.39,24.08,27.52,81.24,2.48,270.0,100.76,0.14
2013,8,6,29.62,24.61,26.53,86.8,3.86,233.2,100.59,2.69
2013,8,7,30.32,23.54,26.6,87.34,3.65,229.2,100.59,6.53
2013,8,8,30.23,24.41,26.89,87.37,3.36,217.1,100.65,1.09
2013,8,9,31.52,23.94,27.36,85.4,2.88,243.9,100.69,1.38
2013,8,10,30.88,24.11,27.04,84.0,2.91,238.0,100.7,2.21
2013,8,11,29.94,24.17,26.6,88.68,3.53,236.5,100.66,13.24
2013,8,12,29.28,23.47,26.2,87.33,3.02,258.7,100.49,9.03
2013,8,13,29.46,23.91,26.2,88.5,4.26,227.2,100.46,19.65
2013,8,14,30.22,23.09,26.16,86.56,3.64,228.9,100.64,0.84
2013,8,15,31.05,23.36,27.02,85.63,3.57,235.1,100.76,0.16
2013,8,16,31.72,24.08,27.47,84.0,3.88,248.9,100.66,0.01
2013,8,17,32.06,23.92,27.45,84.4,4.05,243.0,100.58,0.19
2013,8,18,31.1,24.27,27.16,84.45,4.46,241.9,100.62,1.56
2013,8,19,32.48,23.59,27.6,82.21,4.52,242.0,100.53,0.01
2013,8,20,31.76,23.56,27.28,79.42,4.99,241.5,100.54,0.12
2013,8,21,31.7,23.18,27.15,81.81,4.44,243.0,100.5,1.82
2013,8,22,30.09,24.13,26.89,84.41,4.94,233.0,100.53,1.24
2013,8,23,30.28,24.1,26.82,86.18,4.58,227.6,100.6,6.25
2013,8,24,30.45,23.99,26.6,85.98,4.48,237.4,100.63,2.08
2013,8,25,30.88,23.71,26.79,85.44,3.99,224.1,100.63,6.14
2013,8,26,30.01,24.02,26.81,85.73,3.03,226.3,100.65,0.56
2013,8,27,31.75,24.33,27.26,79.81,3.79,258.1,100.7,1.13
2013,8,28,31.23,23.47,26.66,85.06,2.92,248.0,100.69,4.02
2013,8,29,30.48,23.43,26.38,86.74,3.58,228.5,100.76,1.9
2013,8,30,32.32,23.74,27.79,82.16,3.36,220.3,100.71,0.04
2013,8,31,31.94,24.29,27.98,82.41,3.1,211.1,100.69,0.01
2013,9,1,32.6,24.38,28.21,79.64,2.56,203.4,100.83,0.0
2013,9,2,32.99,24.54,28.38,78.06,1.69,239.5,100.9,0.0
2013,9,3,32.6,25.56,28.72,75.94,1.25,239.6,100.8,0.0
2013,9,4,31.53,24.94,27.96,80.26,1.64,246.2,100.74,0.02
2013,9,5,32.98,24.63,28.5,76.26,2.14,224.9,100.7,0.73
2013,9,6,31.23,24.15,27.34,82.16,2.38,255.9,100.81,5.84
2013,9,7,29.18,24.33,25.99,86.47,2.5,274.3,100.88,0.16
2013,9,8,30.27,24.09,27.09,78.47,2.18,271.4,100.85,0.26
2013,9,9,31.69,23.93,27.78,76.88,1.28,100.8,100.82,4.65
2013,9,10,29.94,24.47,26.95,84.8,1.65,238.0,100.57,9.41
2013,9,11,31.43,23.88,27.16,83.46,3.55,211.6,100.58,6.79
2013,9,12,31.01,24.28,27.18,85.9,4.45,193.8,100.73,1.96
2013,9,13,31.69,24.69,27.57,84.63,3.75,219.9,100.8,6.48
2013,9,14,28.74,24.25,26.31,90.04,2.92,228.5,100.75,5.18
2013,9,15,31.53,23.58,27.11,83.7,3.55,246.7,100.67,4.6
2013,9,16,29.95,24.36,26.67,86.07,2.93,251.0,100.68,4.95
2013,9,17,29.96,24.03,26.63,84.89,3.86,253.9,100.59,3.2
2013,9,18,27.75,23.68,25.58,89.02,4.14,258.1,100.51,5.91
2013,9,19,29.41,23.71,26.04,87.72,5.07,246.3,100.33,6.18
2013,9,20,31.58,23.87,26.91,83.52,5.8,223.9,100.42,2.24
2013,9,21,29.74,24.64,26.68,87.98,5.06,214.8,100.56,14.75
2013,9,22,29.75,24.57,26.59,87.45,5.19,220.7,100.48,5.22
2013,9,23,30.12,23.9,26.65,85.29,4.73,232.9,100.48,4.3
2013,9,24,31.77,23.5,27.34,85.02,4.24,228.8,100.56,3.38
2013,9,25,30.84,24.35,27.14,85.93,3.49,231.2,100.78,1.36
2013,9,26,30.65,24.27,27.2,84.11,2.92,254.5,100.84,2.84
2013,9,27,30.67,24.12,26.87,86.56,3.17,275.0,100.76,14.3
2013,9,28,30.29,23.81,26.49,86.7,2.87,313.0,100.71,0.34
2013,9,29,30.46,23.23,26.69,86.42,3.28,274.4,100.44,2.66
2013,9,30,30.46,24.11,26.6,85.49,3.44,263.1,100.43,3.01
2013,10,1,30.89,23.68,26.62,86.59,2.88,217.3,100.63,9.14
2013,10,2,29.84,23.85,26.25,88.34,2.96,252.2,100.79,5.81
2013,10,3,29.98,23.13,26.04,87.36,3.1,226.3,100.84,7.11
2013,10,4,30.36,23.11,26.52,85.8,2.74,224.6,100.77,5.01
2013,10,5,29.18,23.73,26.26,90.29,3.05,180.2,100.55,10.46
2013,10,6,26.69,24.14,25.48,94.31,5.35,148.4,100.58,38.66
2013,10,7,30.31,23.59,26.48,88.26,2.61,157.9,100.72,3.58
2013,10,8,31.09,22.78,26.63,85.93,2.93,236.9,100.81,4.33
2013,10,9,29.06,23.28,26.09,87.76,2.31,279.7,100.86,1.36
2013,10,10,31.48,23.63,27.19,83.22,2.59,324.2,100.9,1.35
2013,10,11,32.52,23.53,27.64,80.14,2.88,340.3,100.79,0.94
2013,10,12,32.02,23.73,27.52,82.28,2.78,45.7,100.7,2.96
2013,10,13,31.82,24.13,27.76,83.84,1.61,231.3,100.65,1.14
2013,10,14,32.41,24.63,27.94,82.72,3.32,316.2,100.56,0.21
2013,10,15,29.8,24.6,26.79,89.52,3.47,236.2,100.55,1.32
2013,10,16,30.52,24.53,27.01,86.17,3.78,193.0,100.75,2.49
2013,10,17,30.48,24.03,27.23,83.14,1.99,147.6,100.9,0.7
2013,10,18,29.29,24.42,26.59,85.6,1.84,130.8,100.95,6.71
2013,10,19,30.64,23.84,26.49,84.61,1.93,7.5,100.97,1.4
2013,10,20,31.49,24.17,27.37,82.03,2.7,29.5,100.91,1.93
2013,10,21,31.56,24.54,27.44,80.94,1.88,92.4,100.85,0.9
2013,10,22,31.85,24.32,27.57,80.73,2.19,26.4,100.94,4.92
2013,10,23,31.98,23.74,27.54,78.24,2.37,30.7,100.94,7.02
2013,10,24,31.93,24.23,27.91,78.06,1.54,355.7,100.92,1.88
2013,10,25,31.0,23.84,27.23,82.71,1.75,238.4,100.99,0.27
2013,10,26,30.65,23.96,26.79,82.2,1.53,113.0,101.08,1.63
2013,10,27,32.25,23.5,27.41,76.53,2.21,24.5,101.05,5.11
2013,10,28,32.64,23.09,27.27,74.82,2.01,2.4,101.11,0.91
2013,10,29,33.4,22.23,27.52,75.13,1.88,0.4,101.12,1.17
2013,10,30,33.25,23.6,28.33,76.06,1.69,20.7,101.03,1.04
2013,10,31,33.1,24.5,28.42,77.05,1.24,218.2,100.99,2.87
2013,11,1,34.52,23.74,28.81,71.46,1.89,27.1,100.89,0.0
2013,11,2,34.04,23.42,28.15,74.95,3.04,7.0,100.87,0.48
2013,11,3,34.64,23.17,28.01,70.55,3.32,12.2,100.89,0.0
2013,11,4,34.61,22.17,27.91,72.45,3.32,14.8,100.97,0.0
2013,11,5,34.84,23.34,28.11,72.35,3.77,355.3,100.9,0.09
2013,11,6,34.3,24.68,28.42,77.6,2.88,16.4,100.79,5.62
2013,11,7,27.97,23.8,25.66,90.49,3.39,61.8,100.7,11.85
2013,11,8,33.23,23.63,27.86,80.07,2.2,135.5,100.74,5.28
2013,11,9,33.4,24.44,27.83,77.85,2.75,352.6,100.65,0.65
2013,11,10,33.71,24.02,28.45,76.13,2.51,306.3,100.52,0.39
2013,11,11,32.07,25.18,28.44,77.96,1.44,169.1,100.61,0.04
2013,11,12,32.56,24.22,28.58,75.86,1.59,165.9,100.66,0.47
2013,11,13,32.34,24.9,27.66,81.49,1.82,210.2,100.66,3.39
2013,11,14,35.34,24.31,28.68,72.85,3.09,11.5,100.71,2.97
2013,11,15,30.67,24.17,26.47,87.08,4.3,24.6,100.69,6.03
2013,11,16,32.06,23.95,27.47,80.9,2.66,97.6,100.87,5.48
2013,11,17,31.85,24.56,27.41,83.02,2.66,31.0,100.89,8.57
2013,11,18,34.17,24.05,28.37,71.04,4.68,34.4,100.91,0.01
2013,11,19,33.45,22.88,27.7,68.08,4.11,40.0,100.92,0.1
2013,11,20,32.96,23.07,27.62,71.17,2.87,55.2,100.85,0.91
2013,11,21,31.99,23.69,26.83,76.6,3.82,78.4,100.79,2.54
2013,11,22,31.38,23.3,26.67,79.07,2.35,89.6,100.88,9.7
2013,11,23,30.62,23.59,26.6,85.42,2.44,93.4,100.85,31.19
2013,11,24,30.29,23.55,26.63,84.67,1.41,170.1,100.88,3.2
2013,11,25,32.09,23.69,27.73,79.54,1.45,160.0,100.75,0.15
2013,11,26,32.57,23.99,27.99,77.44,1.68,331.1,100.7,0.64
2013,11,27,31.51,24.49,27.51,81.46,3.22,74.2,100.87,1.32
2013,11,28,31.24,24.6,27.61,81.17,1.76,69.8,101.04,0.77
2013,11,29,31.86,23.76,27.41,73.81,4.1,35.2,101.03,0.17
2013,11,30,32.33,22.34,27.03,71.82,4.38,24.8,100.98,0.0
2013,12,1,32.57,21.06,26.32,66.6,5.13,29.9,101.07,0.0
2013,12,2,28.91,20.72,24.7,68.9,3.79,27.1,101.07,0.0
2013,12,3,30.06,21.04,25.11,71.31,4.3,6.3,100.99,0.0
2013,12,4,30.19,21.54,25.32,75.17,4.39,13.8,100.94,0.0
2013,12,5,31.8,21.85,25.87,68.81,3.99,13.7,100.83,0.0
2013,12,6,32.06,20.33,25.77,67.01,3.84,19.5,100.79,0.0
2013,12,7,32.56,20.78,25.9,66.73,3.42,20.4,100.9,0.0
2013,12,8,32.36,20.35,26.13,65.3,2.66,28.2,100.89,0.0
2013,12,9,32.04,20.71,25.91,70.24,1.82,330.7,100.85,0.0
2013,12,10,34.33,20.98,27.29,66.73,2.47,28.6,100.7,0.0
2013,12,11,33.57,23.07,27.78,70.48,1.83,349.8,100.74,0.0
2013,12,12,34.5,21.74,27.8,61.68,2.28,41.8,100.72,0.0
2013,12,13,33.97,22.11,27.72,68.22,1.04,195.8,100.81,0.16
2013,12,14,32.65,23.96,27.78,73.55,1.57,55.0,100.82,0.76
2013,12,15,32.84,23.71,27.63,75.46,2.55,147.9,100.83,2.14
2013,12,16,31.68,23.74,27.35,76.88,1.5,142.0,100.77,4.48
2013,12,17,24.7,19.02,21.63,79.56,5.55,346.9,100.96,5.04
2013,12,18,28.27,19.27,23.22,71.41,5.18,4.5,101.0,0.06
2013,12,19,31.19,20.01,24.73,66.31,4.92,8.6,101.08,0.0
2013,12,20,30.91,19.48,24.35,66.32,5.31,2.7,101.21,0.0
2013,12,21,29.61,18.75,23.65,65.57,5.59,5.0,101.34,0.05
2013,12,22,31.08,19.28,24.13,64.43,5.52,2.2,101.29,0.01
2013,12,23,32.56,18.41,24.74,65.45,5.11,4.0,101.25,0.0
2013,12,24,31.29,19.89,25.07,65.49,4.92,11.1,101.29,0.0
2013,12,25,30.41,20.35,24.94,66.71,4.97,5.1,101.22,0.0
2013,12,26,32.48,19.56,25.18,64.2,5.23,359.4,101.16,0.0
2013,12,27,31.99,19.38,24.64,61.75,5.6,14.3,101.2,0.0
2013,12,28,30.53,17.79,23.5,58.7,5.2,14.5,101.17,0.0
2013,12,29,31.4,18.02,23.44,60.42,4.95,19.0,101.18,0.0
2013,12,30,30.39,18.28,23.78,62.87,4.73,18.9,101.25,0.0
2013,12,31,30.22,18.53,23.45,62.19,4.84,21.6,101.28,0.0
2014,1,1,33.09,18.46,24.96,62.61,3.45,2.1,101.12,0.0
2014,1,2,34.86,19.64,26.54,60.78,2.36,344.2,101.04,0.0
2014,1,3,35.15,21.63,27.71,62.08,1.83,351.7,101.03,0.0
2014,1,4,33.55,22.5,27.79,63.09,1.66,352.5,100.99,0.0
2014,1,5,35.35,22.11,28.11,58.02,2.86,37.4,100.9,0.02
2014,1,6,35.04,22.36,28.22,61.87,1.66,27.4,100.86,0.0
2014,1,7,35.67,22.6,28.07,57.09,2.01,358.7,100.95,0.0
2014,1,8,35.73,21.48,28.17,54.17,1.01,19.3,100.96,0.0
2014,1,9,35.55,21.94,28.44,54.68,1.83,69.0,100.97,0.0
2014,1,10,34.69,21.7,28.18,53.32,2.75,43.9,101.1,0.0
2014,1,11,36.03,22.25,29.14,48.96,2.37,46.8,101.15,0.0
2014,1,12,35.06,23.7,28.68,51.05,3.57,28.7,101.17,0.0
2014,1,13,34.85,22.13,28.26,49.38,5.12,32.7,101.12,0.0
2014,1,14,32.57,22.44,26.84,51.84,5.0,21.7,101.27,0.0
2014,1,15,32.39,19.57,25.18,47.84,4.79,20.7,101.38,0.0
2014,1,16,32.44,18.47,25.02,48.79,4.09,28.0,101.41,0.0
2014,1,17,32.52,19.11,25.68,52.3,4.73,32.9,101.35,0.0
2014,1,18,31.37,20.76,25.87,48.1,5.29,41.1,101.49,0.0
2014,1,19,31.79,18.65,24.86,46.84,4.86,34.6,101.51,0.0
2014,1,20,33.23,19.35,25.97,47.54,4.92,21.7,101.38,0.0
2014,1,21,32.65,21.18,26.39,44.04,5.73,30.9,101.42,0.05
2014,1,22,29.97,19.44,23.9,42.56,5.64,17.5,101.48,0.0
2014,1,23,30.68,16.7,23.21,45.84,3.43,14.3,101.38,0.0
2014,1,24,32.2,16.31,23.66,47.81,2.93,327.7,101.19,0.0
2014,1,25,33.17,17.39,25.07,49.43,1.25,298.1,101.06,0.0
2014,1,26,32.81,18.47,25.64,59.09,1.69,185.2,101.18,0.0
2014,1,27,34.81,19.66,27.3,51.36,1.86,129.5,101.14,0.0
2014,1,28,35.15,20.15,27.83,53.52,1.94,310.1,101.09,0.0
2014,1,29,34.65,21.62,28.0,49.01,2.16,85.9,101.14,0.0
2014,1,30,34.48,20.8,27.27,48.09,2.27,66.0,101.19,0.0
2014,1,31,33.92,19.8,26.8,49.42,1.67,164.5,101.21,0.0
2014,2,1,34.31,20.48,27.43,56.35,1.74,221.7,101.05,0.0
2014,2,2,35.29,21.44,28.15,54.09,1.61,219.2,100.83,0.0
2014,2,3,36.31,21.64,29.14,55.99,1.8,179.8,100.63,0.0
2014,2,4,36.41,22.79,29.3,55.36,3.63,157.0,100.58,0.0
2014,2,5,34.63,22.63,28.61,57.58,3.25,157.1,100.7,0.0
2014,2,6,35.99,23.04,28.81,52.43,3.46,156.6,100.69,0.0
2014,2,7,35.93,20.63,28.15,55.84,3.35,166.7,100.7,0.0
2014,2,8,36.47,21.43,28.56,54.36,3.22,185.6,100.63,0.0
2014,2,9,37.99,21.22,29.55,51.49,1.91,188.1,100.62,0.0
2014,2,10,38.42,22.4,30.21,52.11,3.29,155.2,100.62,0.0
2014,2,11,37.18,23.49,30.22,52.26,3.27,177.3,100.72,0.0
2014,2,12,36.26,24.42,30.16,55.42,2.21,178.9,100.78,0.0
2014,2,13,31.04,24.87,27.71,63.11,2.5,179.5,101.04,0.01
2014,2,14,36.43,24.27,30.2,49.42,1.82,159.8,101.0,0.04
2014,2,15,36.31,24.11,30.04,49.32,2.04,153.1,100.97,0.08
2014,2,16,36.91,23.9,30.05,48.67,3.78,153.7,101.08,0.01
2014,2,17,36.88,23.19,29.48,53.25,3.08,155.7,101.2,0.0
2014,2,18,37.5,21.85,29.44,49.08,2.69,176.5,101.1,0.0
2014,2,19,36.82,23.61,30.22,54.03,2.73,162.9,100.98,0.07
2014,2,20,35.79,24.27,29.51,55.03,2.86,177.4,101.15,0.31
2014,2,21,36.72,23.74,29.63,46.25,2.98,358.0,101.25,0.11
2014,2,22,37.63,24.31,30.82,43.13,1.79,44.9,101.17,0.0
2014,2,23,35.53,24.82,30.02,49.09,2.85,166.8,101.2,0.11
2014,2,24,36.81,23.28,29.95,46.32,2.19,160.2,101.19,0.0
2014,2,25,37.16,22.69,29.78,45.78,2.82,155.7,101.19,0.0
2014,2,26,36.98,22.46,29.44,52.96,3.67,148.9,101.07,0.0
2014,2,27,37.42,22.96,29.74,49.84,3.05,163.4,101.12,0.06
2014,2,28,36.55,22.57,29.42,49.96,3.39,165.2,101.09,0.0
2014,3,1,37.5,22.46,29.84,48.72,2.67,161.7,101.01,0.0
2014,3,2,38.3,23.22,30.39,49.87,3.21,170.9,100.9,0.0
2014,3,3,39.08,24.53,31.01,50.38,3.65,166.9,100.92,0.0
2014,3,4,37.79,24.19,30.51,51.35,3.63,156.9,101.08,0.0
2014,3,5,37.53,23.65,30.17,51.52,4.54,150.7,101.09,0.0
2014,3,6,38.21,23.61,30.34,54.04,4.35,147.5,101.03,0.0
2014,3,7,36.56,23.45,30.12,56.26,3.41,153.9,101.11,0.0
2014,3,8,37.39,24.01,30.55,51.42,3.63,152.5,101.12,0.0
2014,3,9,38.4,23.65,30.87,47.48,3.42,144.5,101.08,0.0
2014,3,10,38.27,23.75,30.7,49.19,4.44,141.9,101.11,0.0
2014,3,11,38.68,25.18,31.45,46.86,2.73,156.9,101.1,0.01
2014,3,12,39.5,25.12,31.56,47.43,3.79,158.0,101.01,0.11
2014,3,13,39.29,24.11,32.02,47.83,2.62,149.7,100.92,0.0
2014,3,14,39.6,25.74,32.16,49.45,4.71,147.6,100.99,0.0
2014,3,15,40.12,26.33,32.53,46.29,3.09,103.5,101.01,0.01
2014,3,16,40.61,26.61,33.17,45.0,3.13,133.2,101.05,0.32
2014,3,17,36.54,27.23,31.55,53.46,2.12,178.2,101.1,1.93
2014,3,18,40.03,27.07,33.07,48.27,2.54,173.6,100.97,0.06
2014,3,19,37.62,26.3,31.76,55.35,3.39,174.6,100.87,3.25
2014,3,20,39.02,26.44,32.21,53.75,2.7,223.1,100.78,0.0
2014,3,21,36.55,27.23,31.2,57.43,3.17,136.7,100.71,1.17
2014,3,22,36.74,24.89,30.43,54.91,2.76,127.4,100.8,4.98
2014,3,23,36.89,25.62,30.81,56.84,1.84,124.0,100.97,1.26
2014,3,24,35.73,25.51,29.68,61.01,2.33,114.8,100.99,2.53
2014,3,25,37.84,25.47,31.27,55.06,1.84,233.4,100.83,0.2
2014,3,26,37.83,26.7,32.09,55.29,2.71,205.6,100.75,0.34
2014,3,27,38.03,27.14,32.21,54.88,3.02,203.4,100.73,1.16
2014,3,28,38.63,26.94,32.37,54.25,3.63,186.1,100.75,1.34
2014,3,29,39.47,27.53,32.95,51.12,3.38,168.3,100.71,0.0
2014,3,30,40.09,27.36,33.49,49.28,4.06,165.9,100.66,0.0
2014,3,31,39.63,27.7,33.4,48.53,3.03,185.8,100.59,0.0
2014,4,1,36.46,28.25,32.13,53.29,2.99,196.2,100.58,0.0
2014,4,2,38.39,26.84,32.73,51.88,2.06,165.3,100.56,0.0
2014,4,3,38.78,27.9,33.17,49.86,3.14,174.4,100.69,1.94
2014,4,4,35.06,27.91,31.4,53.57,2.27,111.3,100.87,0.11
2014,4,5,34.93,26.64,30.34,58.72,2.73,214.8,100.95,1.58
2014,4,6,34.45,27.19,30.38,57.5,1.91,205.5,101.02,0.0
2014,4,7,35.36,26.8,30.89,56.54,3.09,202.3,100.99,0.04
2014,4,8,37.19,26.29,31.27,59.61,4.1,204.4,100.93,0.13
2014,4,9,39.18,26.44,32.81,50.96,1.79,211.4,100.82,0.02
2014,4,10,38.7,27.16,32.78,53.26,3.88,197.5,100.81,0.41
2014,4,11,38.91,27.71,32.88,48.71,2.51,151.7,100.79,0.31
2014,4,12,37.35,27.83,31.75,55.24,3.2,219.8,100.76,1.8
2014,4,13,38.12,26.63,32.41,53.75,2.61,184.5,100.76,0.25
2014,4,14,37.53,27.51,31.61,59.64,3.55,193.9,100.85,3.93
2014,4,15,36.63,26.9,31.41,60.74,3.0,193.4,100.87,0.01
2014,4,16,37.48,26.59,31.46,60.66,3.0,198.4,100.75,2.35
2014,4,17,37.92,27.07,32.03,56.19,3.66,194.6,100.69,0.07
2014,4,18,36.84,27.04,31.82,56.44,3.04,192.0,100.76,1.22
2014,4,19,39.13,26.48,32.56,54.81,3.11,201.9,100.68,0.21
2014,4,20,40.17,26.84,33.39,50.41,3.48,192.1,100.62,0.02
2014,4,21,38.06,27.99,32.76,55.28,2.84,211.9,100.7,0.45
2014,4,22,38.61,27.19,32.97,53.76,2.69,203.6,100.84,0.01
2014,4,23,36.67,27.19,31.31,58.67,2.64,208.1,100.77,0.07
2014,4,24,40.84,27.52,33.96,50.0,3.72,182.5,100.6,0.1
2014,4,25,39.65,28.44,33.67,50.62,3.43,202.3,100.64,0.0
2014,4,26,40.31,28.39,34.28,47.6,2.74,173.7,100.68,0.02
2014,4,27,41.02,28.93,34.82,46.07,2.84,194.6,100.69,0.54
2014,4,28,37.59,28.89,33.16,52.36,2.78,167.2,100.78,6.58
2014,4,29,34.82,26.05,30.44,68.41,1.76,140.6,100.81,13.13
2014,4,30,35.43,26.29,30.83,66.05,1.92,199.7,100.7,0.1
2014,5,1,35.65,26.97,30.92,65.18,2.48,194.1,100.68,0.22
2014,5,2,33.54,26.38,29.67,71.43,1.86,138.9,100.83,3.12
2014,5,3,35.47,26.08,30.6,65.93,1.8,129.1,100.85,1.92
2014,5,4,38.11,26.09,31.88,59.91,1.55,98.7,100.72,0.47
2014,5,5,36.85,26.34,31.38,65.85,2.57,134.2,100.71,7.05
2014,5,6,36.6,26.97,30.91,68.22,3.11,98.4,100.77,3.95
2014,5,7,37.4,27.12,31.71,64.31,0.83,331.8,100.8,1.45
2014,5,8,34.98,27.42,30.43,70.09,2.04,192.6,100.75,6.46
2014,5,9,35.11,26.41,30.39,69.67,2.61,198.6,100.7,0.0
2014,5,10,38.35,26.24,31.84,62.68,3.64,215.0,100.65,0.0
2014,5,11,39.68,25.74,32.35,58.01,3.34,219.3,100.67,0.52
2014,5,12,38.13,26.84,31.42,63.19,3.66,207.2,100.7,3.56
2014,5,13,38.97,26.33,31.9,62.83,3.73,224.1,100.61,0.32
2014,5,14,37.67,27.32,31.63,64.7,3.13,225.8,100.52,0.35
2014,5,15,33.67,26.84,29.86,73.56,2.85,252.4,100.45,0.91
2014,5,16,36.47,26.24,30.98,67.31,3.71,211.2,100.49,0.38
2014,5,17,35.6,27.0,30.56,70.95,3.73,209.8,100.62,0.66
2014,5,18,35.53,26.79,30.63,66.91,3.46,213.1,100.68,0.09
2014,5,19,37.05,26.21,31.38,63.15,2.58,255.5,100.69,0.01
2014,5,20,36.27,27.27,31.21,62.84,2.59,212.1,100.67,0.2
2014,5,21,37.48,26.34,31.56,63.29,3.33,226.7,100.59,0.58
2014,5,22,38.36,26.57,31.5,64.38,3.98,237.8,100.5,8.28
2014,5,23,35.08,25.6,29.7,75.44,2.96,241.0,100.65,22.1
2014,5,24,36.07,26.24,31.21,67.97,1.8,243.6,100.71,0.57
2014,5,25,36.86,26.92,30.92,71.06,2.96,159.2,100.76,1.93
2014,5,26,34.32,26.94,29.93,72.3,2.28,182.0,100.8,0.34
2014,5,27,34.77,26.73,30.27,69.49,2.23,205.6,100.69,0.19
2014,5,28,37.08,26.2,31.11,67.14,2.46,232.9,100.64,0.17
2014,5,29,38.24,26.15,31.66,64.26,2.81,222.5,100.57,0.04
2014,5,30,37.35,26.54,31.26,65.92,3.4,205.7,100.49,0.09
2014,5,31,36.43,26.91,31.14,67.1,3.33,201.9,100.5,0.16
2014,6,1,36.93,26.84,31.06,66.73,3.18,205.5,100.57,0.2
2014,6,2,36.29,26.64,30.6,66.25,2.93,211.4,100.58,0.99
2014,6,3,37.13,26.41,30.92,67.58,3.33,216.2,100.35,0.89
2014,6,4,34.74,26.42,29.72,73.36,3.02,239.6,100.37,10.85
2014,6,5,34.85,26.0,29.67,71.22,4.09,226.5,100.39,1.8
2014,6,6,33.03,26.02,28.9,78.34,4.21,218.3,100.44,15.17
2014,6,7,37.5,25.21,30.67,69.68,3.12,236.6,100.38,0.71
2014,6,8,37.62,25.75,31.27,67.3,3.55,230.8,100.34,0.06
2014,6,9,34.99,26.4,30.16,69.72,3.64,249.7,100.37,0.55
2014,6,10,35.02,25.97,29.86,73.96,3.17,248.9,100.38,2.35
2014,6,11,32.66,26.46,28.91,81.01,3.71,235.2,100.34,11.24
2014,6,12,31.09,25.94,28.08,82.76,4.97,224.5,100.35,8.45
2014,6,13,31.13,25.71,27.99,86.8,4.23,213.8,100.35,17.63
2014,6,14,31.66,26.04,28.34,83.56,3.7,214.7,100.59,8.44
2014,6,15,30.81,25.6,27.82,84.73,3.82,215.0,100.63,5.72
2014,6,16,30.55,25.29,27.47,84.89,3.84,219.0,100.65,8.21
2014,6,17,31.12,25.04,27.68,81.85,4.58,206.8,100.67,1.28
2014,6,18,32.79,24.6,28.3,78.64,3.86,222.9,100.69,3.94
2014,6,19,29.45,24.18,26.37,79.51,3.34,239.7,100.77,0.89
2014,6,20,33.94,23.36,28.52,75.65,3.77,242.9,100.68,2.98
2014,6,21,32.45,25.41,28.2,83.92,3.9,246.3,100.77,10.35
2014,6,22,31.22,24.93,27.37,86.51,4.18,238.9,100.81,25.64
2014,6,23,31.08,24.11,26.89,81.69,3.37,254.7,100.72,8.55
2014,6,24,31.5,24.67,27.4,84.21,4.01,231.8,100.58,9.79
2014,6,25,31.11,24.93,27.31,83.67,4.17,213.4,100.75,6.21
